feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21
0.876539596,0.991827741,0.924650709,0.547517673,0.035057569,0.058518982,0.812111735,0.658035679,0.240365197,0.728544178,0.306147558,0.883290333,0.956672035,0.283278432,0.951657926,0.921613881,0.067140059,0.960388825,0.050278385,0.128746376,0.099800167
0.66319412,0.673412971,0.223976021,0.004366456,0.738948347,0.473907499,0.381788879,0.79300162,0.159106647,0.159768233,0.197480349,0.585859141,0.515025144,0.12937344,0.405254049,0.409218151,0.330483269,0.4573564,0.761233413,0.368015892,0.132795137
0.280725048,0.919805886,0.777738943,0.619561081,0.650811867,0.780289349,0.857732371,0.421611015,0.595688675,0.722200458,0.962272578,0.792490787,0.694281569,0.827347906,0.714244148,0.758620384,0.88991364,0.980921808,0.376610313,0.939115733,0.890228505
0.970253998,0.349987454,0.349346054,0.959304692,0.71395137,0.638923476,0.227998125,0.722245938,0.031430808,0.921748535,0.743746067,0.334418223,0.302133872,0.474441961,0.373050377,0.3762282,0.611039575,0.151413365,0.318471427,0.583601007,0.782438882
0.939117205,0.314511303,0.032957661,0.470167932,0.493182361,0.717398028,0.115854142,0.67063354,0.12630322,0.069246367,0.041696945,0.32009189,0.167859762,0.613904561,0.203147933,0.330336195,0.368774273,0.094925388,0.68612563,0.330137176,0.027960926
0.031462718,0.469721694,0.868673698,0.684862426,0.218057823,0.788062609,0.950182935,0.035363508,0.980686901,0.109562506,0.15334008,0.823289536,0.141000114,0.782557184,0.11729927,0.009932631,0.138073577,0.931747337,0.00313084,0.120218376,0.037925067
0.783069601,0.428433214,0.121851584,0.535249448,0.608952205,0.564457564,0.390131068,0.955127029,0.27232904,0.706208338,0.77020463,0.372587415,0.476196136,0.808060513,0.577017259,0.691100347,0.450091556,0.219706228,0.920407196,0.601820093,0.495258459
0.950493258,0.338818434,0.131582967,0.153368486,0.310629652,0.359902284,0.115704197,0.987095351,0.124269695,0.155645441,0.236011703,0.244979806,0.8486958,0.078498579,0.910216367,0.943617279,0.753324376,0.176750468,0.772531764,0.800554499,0.321357863
0.226277823,0.580583539,0.251889073,0.434972604,0.193135661,0.550789898,0.454825127,0.132580612,0.348669061,0.436867303,0.595771935,0.396472241,0.824992445,0.290243641,0.754292978,0.672713094,0.259979725,0.425752995,0.230872108,0.208541728,0.602668153
0.206441018,0.25978606,0.475667419,0.470167932,0.728424488,0.172240204,0.295377447,0.299455272,0.571057449,0.537729009,0.396341982,0.144262151,0.261056567,0.2981864,0.429500731,0.359855807,0.695425218,0.46925558,0.514596955,0.829295482,0.455584815
0.858262979,0.096941192,0.572732563,0.142135399,0.91122485,0.013457438,0.495373671,0.404807058,0.167442902,0.395711674,0.621345929,0.023867987,0.017550253,0.213877014,0.339831669,0.391751735,0.758035543,0.842277087,0.955901263,0.819535813,0.978290247
0.242544803,0.252852688,0.764285474,0.652524172,0.327278725,0.792346133,0.8039817,0.233545223,0.760603367,0.415601684,0.676408097,0.631463872,0.790469303,0.756803469,0.764230182,0.801658646,0.517410142,0.710680279,0.566878748,0.67357112,0.548293654
0.206519624,0.888387804,0.967196536,0.94671846,0.24538973,0.956701149,0.396653945,0.278678465,0.503061635,0.584001103,0.781260973,0.524831053,0.471360288,0.900184661,0.298394633,0.318777677,0.130997779,0.910964482,0.238561989,0.081993837,0.878654728
0.219015805,0.944665811,0.840489399,0.869379434,0.588357128,0.654913085,0.901894632,0.245873237,0.903204125,0.692646226,0.97018443,0.9422954,0.778877406,0.871311378,0.890164656,0.936608816,0.6170878,0.849260514,0.359805703,0.903504876,0.942114291
0.800311339,0.832004242,0.713806481,0.434916634,0.579327905,0.659494006,0.913745391,0.404775574,0.503350965,0.301429463,0.370454565,0.980017694,0.22432712,0.73011503,0.298404524,0.275778753,0.533555862,0.9539303,0.27019838,0.589655721,0.340331261
0.151300531,0.016204098,0.128196266,0.326123884,0.957428296,0.130765469,0.296409205,0.221188945,0.443290332,0.104936792,0.072950939,0.136660049,0.446258187,0.24498024,0.318800626,0.319763386,0.908784903,0.071752999,0.016822357,0.983475009,0.153580035
0.603760141,0.810860178,0.525922393,0.377125444,0.814793034,0.380572624,0.154310575,0.901890927,0.529935327,0.831683198,0.574064884,0.404566919,0.903463553,0.153026466,0.981036791,0.952443837,0.919825428,0.535736652,0.749551926,0.999920466,0.838321627
0.24834206,0.076807389,0.170420521,0.777752089,0.094154904,0.760776001,0.628388052,0.466037776,0.76213967,0.873234999,0.943146521,0.738770525,0.541465684,0.783162259,0.661936508,0.79161578,0.072556153,0.12234568,0.385718628,0.002839443,0.903129646
0.642715644,0.274459833,0.202675472,0.603970244,0.722385709,0.534016614,0.10209367,0.856940792,0.363604236,0.087826906,0.11194398,0.149509975,0.826386147,0.478360658,0.846898972,0.919769536,0.653270017,0.20724182,0.778204495,0.719667066,0.167745955
0.599864153,0.498249016,0.618640355,0.784541128,0.461740988,0.82549817,0.625565622,0.539788467,0.74758978,0.879364946,0.873537294,0.703330981,0.462991108,0.769241998,0.391421947,0.47573544,0.338809044,0.591264805,0.410219311,0.360255642,0.784425019
0.081791212,0.165502066,0.412983642,0.794687237,0.882897058,0.662705777,0.991435913,0.046948197,0.955829973,0.202730538,0.125441052,0.976287694,0.330547842,0.754869565,0.286910748,0.296475178,0.89614079,0.419293359,0.172611675,0.98950257,0.2287449
0.391482607,0.045029672,0.226369638,0.00827321,0.808387296,0.110139454,0.207084075,0.329932005,0.015527439,0.125981625,0.249823917,0.1084889,0.457596685,0.036245416,0.551431719,0.213852153,0.61642366,0.028545718,0.824262082,0.939543348,1.22E-07
0.206519624,0.944750971,0.963503597,0.666279662,0.818835651,0.691366023,0.812128108,0.324872087,0.92447883,0.653199507,0.628028018,0.851303902,0.38674968,0.78974901,0.384518571,0.460358884,0.747811639,0.982659467,0.397488067,0.729793579,0.45121874
0.070165567,0.389563647,0.573519957,0.765251725,0.045971997,0.7844054,0.623547306,0.140634621,0.56701656,0.720121511,0.748767189,0.680164086,0.11747735,0.825486788,0.035580507,0.016898507,0.09673875,0.61688027,0.127612863,0.011785921,0.818465374
0.578228891,0.665494038,0.470364021,0.890773508,0.100568881,0.760508193,0.351696802,0.573515055,0.559019951,0.689509645,0.788997594,0.600921418,0.23658465,0.560453235,0.387316243,0.19584591,0.120332187,0.590263227,0.460468938,0.227713702,0.714946848
0.288551632,0.427421323,0.905305967,0.892813407,0.045927137,0.256054893,0.958288465,0.245348559,0.824249543,0.957264038,0.978496512,0.871575804,0.165256606,0.333274318,0.225813938,0.318399991,0.058488087,0.676684482,0.672988858,0.121019395,0.922161125
0.594459182,0.056447881,0.158984122,0.045883053,0.926769485,0.093870907,0.099776516,0.725938027,0.188018778,0.475758237,0.958995562,0.053530454,0.118686127,0.033484471,0.260334954,0.183882296,0.754942338,0.219678815,0.669413966,0.883638707,0.762477996
0.742536615,0.389077972,0.469366112,0.200059928,0.743654716,0.133377883,0.25274511,0.81500218,0.755277124,0.854295264,0.497360684,0.208873733,0.394020783,0.205872029,0.462080959,0.749118047,0.692439126,0.462450812,0.92932644,0.138887502,0.415165827
0.603760141,0.129091447,0.495604934,0.334324285,0.581447893,0.235150434,0.381788879,0.617164675,0.257282444,0.344226775,0.36280116,0.1487798,0.590871564,0.554909462,0.550577127,0.615787282,0.411151863,0.518691932,0.763078121,0.551617631,0.439572507
0.759845235,0.644661975,0.824104588,0.324336231,0.696938478,0.353251579,0.249278674,0.92267158,0.456465537,0.885899458,0.916212497,0.304412586,0.63960229,0.255300354,0.514001229,0.673533825,0.423200083,0.77280375,0.900523501,0.659607507,0.942126154
0.141163287,0.892346701,0.574728454,0.65874251,0.861869132,0.874161154,0.908200243,0.009172384,0.839381677,0.669116745,0.515426467,0.949771124,0.008503807,0.511700617,0.590751081,0.664648466,0.802442757,0.529865945,0.12135045,0.829295482,0.929969031
0.802633797,0.056447881,0.357980454,0.208765556,0.909092553,0.070281076,0.466946237,0.840875733,0.457938007,0.487430464,0.891731333,0.125292645,0.127690534,0.341115974,0.287287504,0.27235431,0.369129482,0.648039758,0.89949422,0.156733003,0.97160967
0.403781783,0.032255671,0.822492653,0.210070832,0.190681954,0.437926895,0.482657704,0.708651403,0.88866517,0.856689544,0.109595097,0.512206945,0.371891721,0.254885518,0.326527121,0.13606663,0.084641117,0.159138981,0.847990668,0.144628975,0.119779601
0.134385817,0.184619349,0.102986479,0.921622998,0.135137891,0.964401675,0.73172963,0.174476392,0.686576063,0.234939087,0.168286985,0.94248302,0.607415809,0.917891582,0.528076179,0.626130835,0.023373569,0.161630695,0.083919605,0.000277898,0.321765765
0.05006055,0.884132008,0.975684782,0.80259717,0.016399,0.713683374,0.792287997,0.109372393,0.90720482,0.21198496,0.120797279,0.987723279,0.661101957,0.772673251,0.784310537,0.751605101,0.268013619,0.977315201,0.001044603,0.303990198,0.015981668
0.327686903,0.429404178,0.841597392,0.940741238,0.169705347,0.821151367,0.775609365,0.422843171,0.738824327,0.373602594,0.241704571,0.632014312,0.423595644,0.855011951,0.340733394,0.39999748,0.218725182,0.764713108,0.546035196,0.169729527,0.200549994
0.765702495,0.210143527,0.297884354,0.058464597,0.789345467,0.172255418,0.166508547,0.813479252,0.154893751,0.475758237,0.463228753,0.318567748,0.2287205,0.043090016,0.065576439,0.124607731,0.706727967,0.198923897,0.619309969,0.809772284,0.519082387
0.140335591,0.387586159,0.814216957,0.535249448,0.907421712,0.552630096,1,0.109372409,0.959451535,0.392775301,0.313981676,0.802425678,0.847065676,0.548941084,0.97627958,0.956028728,0.899214992,0.748154217,0.228021674,0.991989295,0.263477224
0.607655521,0.766056841,0.526420728,0.406883444,0.445877923,0.160776988,0.542089838,0.708815227,0.568620916,0.650682495,0.561083906,0.817657952,0.46277264,0.35484118,0.690552832,0.644976448,0.653270017,0.593754028,0.393623752,0.58363635,0.838321627
0.30801731,0.463659961,0.886268498,0.911735434,0.172975146,0.435650938,0.992964613,0.232046375,0.856662652,0.927747359,0.96612197,0.007491215,0.184540794,0.351742105,0.190323451,0.175991067,0.147161487,0.806538539,0.728369508,0.229850118,0.968096891
0.172716855,0.314511303,0.015983101,0.996475068,0.205349418,0.858529843,0.156960985,0.303791583,0.323445912,0.239458275,0.35424479,0.034080749,0.363734452,0.894674454,0.234881999,0.01058945,0.015060247,0.035140751,0.723828055,0.012615449,0.571751039
0.07822366,0.568486019,0.359788308,0.489596318,0.276127171,0.595769418,0.160371331,0.073507176,0.247583516,0.474508227,0.497360684,0.442281025,0.167859762,0.2071052,0.145888904,0.14235685,0.356683559,0.374799713,0.154828278,0.323972663,0.54705851
0.673977508,0.608319644,0.677097866,0.84288704,0.863180241,0.661985755,0.92584466,0.421611192,0.938017055,0.228442785,0.677288427,0.905036685,0.413180779,0.950868715,0.399378522,0.333390655,0.982440919,0.650992697,0.401625239,0.964903768,0.683676426
0.015686618,0.47625952,0.513459764,0.984867382,0.10060273,0.918153653,0.958287489,0.022604559,1,0.337688003,0.233987929,0.89943149,0.442117527,0.91362201,0.551311318,0.464338651,0.042426188,0.553023644,0.036017598,0.135739791,0.321765765
0.964605259,0.552878855,0.51937977,0.666279662,0.856597802,0.638912286,0.495498677,0.915315682,0.533798779,0.999278614,0.987180355,0.515289631,0.926468283,0.510243327,1,0.888493774,0.784109779,0.704545455,0.895293003,0.719822443,0.90229071
0.944275956,0.616480292,0.249530212,0.729451142,0.71395137,0.364631963,0.431305758,0.917485777,0.594202939,0.355263499,0.177171904,0.677982196,0.671762779,0.560704294,0.70977181,0.752171698,0.644981617,0.169949237,0.90798103,0.631957002,0.056484243
0.335158839,0.464770869,0.851425353,0.897663117,0.310629652,0.799697307,0.81628544,0.309269752,0.69632572,0.795477391,0.740767131,0.707422395,0.039338578,0.855908562,0.032586228,0.023918564,0.173323035,0.798905965,0.347704405,0.210673629,0.548989963
0.327682118,0.608319644,0.639574569,0.604452111,0.152832374,0.638912286,0.613130014,0.421654506,0.676955074,0.630737893,0.530107984,0.741706646,0.548702661,0.517688126,0.544719644,0.675660217,0.330483853,0.618900194,0.399554754,0.354079491,0.752103013
0.394588123,0.890652915,0.868640255,0.463068859,0.493182361,0.44569088,0.719310256,0.400980294,0.6905207,0.51465689,0.491501323,0.812582141,0.548503486,0.243085361,0.388864646,0.200821774,0.205967869,0.958445745,0.606669214,0.075247567,0.415165827
0.666403532,0.48387491,0.939033342,0.337226566,0.398794501,0.360660497,0.454825127,0.65023534,0.903204125,0.877505168,0.575718833,0.378232128,0.553047997,0.439294973,0.463723951,0.329775959,0.369129482,0.661175697,0.48901351,0.265572725,0.514965978
0.280578847,0.750381635,0.737104752,0.644164375,0.652833143,0.699349585,0.8039817,0.282044645,0.825083048,0.190967399,0.136931994,0.78666444,0.524997651,0.621501396,0.529383564,0.596057454,0.672065731,0.685698383,0.218816487,0.833013342,0.225609111
0.204411498,0.851797222,0.879821953,0.869379434,0.29717606,0.851134074,0.739091969,0.303490284,0.861683393,0.378849926,0.24410502,0.809917023,0.173529666,0.80778416,0.201611836,0.27235431,0.209595761,0.75422319,0.293384014,0.179883818,0.467584706
0.595969353,0.195715222,0.021589446,0.067306435,0.820865278,0.244739239,0.125632478,0.705483959,0.155649847,0.168168768,0.701106783,0.25183472,0.723777664,0.083297702,0.696253041,0.797004045,0.874609417,0.084532875,0.718245126,0.851078424,0.771066696
0.98558197,0.012936077,0.033370219,0.003559439,0.736535429,0.106231895,0.036514732,0.915315682,0.015472194,0.165808598,0.2609341,0.055000268,0.504087328,0.000950805,0.651799758,0.423730412,0.865338476,0.159909899,0.920426698,0.735603023,0.275624951
0.461770377,0.728232663,0.86771608,0.752328351,0.247866116,0.596432878,0.521505018,0.417455203,0.565579946,0.12350042,0.173636809,0.396472241,0.303994742,0.580610224,0.339862404,0.303263949,0.30265287,0.797723682,0.512496163,0.41774095,0.208082147
0.558841729,0.564463371,0.414191165,0.495341481,0.319594397,0.940873089,0.318277825,0.754874014,0.576832176,0.475758237,0.623989069,0.285020165,0.101310301,0.270680942,0.383073879,0.512008664,0.425472806,0.311166625,0.727979829,0.352558239,0.726541305
0.607675239,0.06719081,0.222606981,0.138056606,0.313153094,0.069298169,0.174583282,0.85201109,0.12378137,0.350599448,0.396341982,0.009021515,0.120306525,0.166646904,0.277857224,0.443717836,0.359495398,0.196914046,0.964324603,0.560637557,0.350025818
0.643880037,0.743883952,0.808922562,0.485445992,0.18644608,0.411452909,0.5373168,0.516564941,0.863076713,0.999278614,0.677288427,0.490526282,0.400792153,0.427934409,0.504501957,0.373931795,0.211717293,0.673390472,0.417867586,0.10382248,0.491074193
0.782952034,0.830565721,0.901462728,0.684484813,0.18644608,0.678169615,0.3970366,0.776082014,0.357799585,0.377796936,0.398471331,0.380824471,0.590871564,0.654868759,0.525580241,0.480187614,0.193603569,0.934546507,0.81409279,0.10883597,0.400326989
0.553604521,0.271153008,0.438089604,0.473626418,0.049891957,0.674791837,0.459295888,0.624481461,0.471919979,0.278124948,0.343044804,0.35150113,0.260507324,0.38425269,0.348843413,0.145843159,0.0404568,0.448398372,0.628155784,0.047892532,0.07235467
0.935147915,0.861424105,0.981396459,0.946127588,0.386223737,0.957564723,0.359721349,0.788937297,0.372092003,0.671800849,0.772670865,0.372176426,0.736210315,0.980355435,0.605261088,0.457724056,0.456136936,0.980856528,0.799825698,0.439646549,0.833412165
0.554749092,0.401170294,0.35703268,0.184776925,0.564597037,0.252637083,0.317826238,0.156847215,0.178305434,0.156959812,0.343044804,0.304356389,0.84182913,0.346756333,0.840442882,0.91554886,0.604672042,0.561569229,0.242519458,0.502023574,0.257482768
0.019465916,0.476264718,0.903324598,0.546987284,0.264862163,0.438903849,0.998941351,0.10111712,0.963505158,0.740923987,0.646089993,0.832131996,0.446258187,0.690253119,0.528076179,0.671698479,0.177337114,0.926783675,0.285593654,0.071784983,0.638718721
0.970636388,0.060483972,0.052459196,0.044903374,0.437140974,0.070276155,0.016785189,0.987582622,0.03903313,0.170095982,0.117358193,0.060672398,0.218404276,0.041007113,0.373994927,0.356233378,0.647061823,0.084544646,0.978980703,0.703563604,0.156457661
0.805544818,0.959964202,0.807604158,0.744606004,0.722124801,0.956922177,0.780133784,0.896662099,0.781065919,0.923536074,0.907761593,0.868053566,0.921426861,0.866600134,0.897643195,0.887400987,0.520060366,0.77303725,0.347704405,0.72056118,0.926808221
0.759798562,0.741879272,0.448783903,0.43590226,0.992085649,0.017543959,0.329134762,0.818337698,0.446726193,0.696062797,0.759297764,0.099041339,0.993732194,0.376486977,0.844796418,0.949542443,0.89069444,0.4011004,0.979233276,0.94974488,0.982663038
0.154071607,0.23184403,0.068177397,0.85273171,0.155677098,0.584008521,0.072050929,0.337432252,0.331508655,0.377796936,0.145855425,0.144721252,0.641846756,0.827837249,0.582805427,0.56054349,0.026250365,0.009670044,0.066934398,0.011790207,0.311383183
0.766226807,0.137086866,0.232264556,0.752373222,0.223673178,0.767384759,0.15889852,0.431770317,0.399962736,0.831180452,0.427361776,0.085231492,0.437580299,0.866600134,0.453669606,0.391751735,0.1253537,0.297697784,0.444258015,0.040806846,0.383392447
0.428590958,0.187763299,0.279659663,0.118333381,0.27825264,0.177956979,0.321776698,0.366758709,0.150943919,0.800196691,0.759297764,0.138551807,0.696228991,0.108969715,0.429577214,0.664648466,0.052417524,0.157814146,0.941779369,0.251703259,0.49525619
0.644696915,0.122221733,0.034292993,0.50158125,0.189506531,0.484011049,0.170545969,0.767611282,0.174129618,0.109307113,0.07159332,0.198247779,0.229304562,0.374936676,0.182113167,0.067240795,0.177946937,0.0346267,0.564889385,0.152937011,0.175898474
0.97483056,0.17021879,0.520357918,0.36127375,0.764783934,0.16047989,0.084913588,0.978610133,0.284306231,0.885899458,0.772670865,0.341789333,0.715850653,0.043090016,0.550577127,0.399792385,0.830823418,0.263773518,0.980918949,0.419717458,0.760435256
0.14460235,0.856762227,0.87627623,0.32372034,0.444827738,0.733221331,0.885256337,0.264421649,0.938017955,0.743050624,0.572398404,0.904511345,0.219136112,0.560453235,0.411314108,0.395574485,0.379235971,0.885104492,0.117271817,0.384108096,0.808362352
0.367123447,0.332642518,0.481900335,0.355873671,0.472868706,0.180403416,0.23587079,0.480784132,0.36749751,0.554166929,0.338414023,0.204920638,0.644836408,0.142619922,0.654012729,0.793589243,0.637308543,0.43180263,0.735917925,0.65689272,0.358375634
0.203562762,0.518124479,0.777419791,0.560036359,0.562469051,0.622126855,0.929389229,0.087371075,0.913843698,0.177354394,0.270934192,0.831980547,0.231919194,0.684221677,0.339016596,0.330762447,0.451414501,0.876942431,0.344627987,0.547610936,0.155842077
0.440430935,0.687644287,0.79755966,0.401629859,0.441518047,0.392431687,0.485189692,0.717547163,0.760603367,0.659062388,0.881787798,0.460254352,0.157934543,0.17352015,0.198363063,0.077821444,0.498949496,0.789426953,0.577352959,0.534859345,0.781721756
0.982410969,0.322546294,0.185972423,0.951756442,0.815052307,0.897955543,0.638522787,0.722245938,0.085119021,0.667756686,0.308968447,0.900595507,0.818150428,0.848148966,0.709721201,0.76962945,0.923536926,0.248790459,0.163683733,0.881595173,0.331334202
0.124640727,0.814461548,0.990510332,0.540181582,0.638214209,0.400520834,0.915488833,0.106209648,0.975862544,0.608695896,0.606296275,0.693324474,0.665247661,0.638102366,0.825309656,0.881976053,0.606226923,0.910291,0.377114804,0.67357112,0.470295462
0.939765607,0.084671491,0.011589548,0.911735434,0.012176862,0.988274033,0.36273183,0.725450387,0.032877899,0.508552917,0.35424479,0.296229018,0.00064437,0.770789621,0.080659302,0.229623248,0.010488649,0.045564438,0.724145358,0.020523785,0.263472884
0.741532093,0.809718694,0.36380307,0.100687577,0.875475865,0.554593053,0.382700495,0.643158689,0.286882677,0.067230195,0.04427995,0.775172744,0.481812226,0.290243641,0.475937197,0.401738088,0.737729641,0.557954024,0.326382041,0.795930214,0.019051809
0.934887624,0.407855154,0.513782458,0.000961373,0.522669084,0.087966763,0.471204069,0.843650276,0.394927048,0.784169244,0.952363734,0.440671558,0.604283789,0.016542304,0.601343916,0.644147267,0.550914493,0.681799326,0.774916424,0.499715185,0.798444474
0.964191753,0.911895367,0.2321143,0.118333381,0.652265426,0.948817292,0.388667055,0.997723125,0.2633994,0.68847709,0.774406648,0.680164086,0.037189806,0.24700684,0.423400661,0.351754296,0.577398655,0.400606734,0.895293003,0.503675279,0.517701753
0.037021156,0.854759531,0.925607176,0.802535157,0.564938337,0.455504992,0.412470979,0.032367613,0.54700171,0.34445616,0.258208835,0.251418659,0.248712202,0.768944958,0.267114483,0.256791605,0.697255422,0.880808761,0.117751906,0.623596309,0.359295828
0.906554805,0.911895367,0.33975014,0.045882654,0.961664746,0.032040223,0.408441689,0.877580832,0.333707297,0.457943411,0.561083906,0.949291011,0.909769913,0.063247933,0.870894545,0.912470102,0.574831621,0.600204383,0.121679165,0.602093522,0.91227145
0.06460756,0.336806449,0.363763591,0.871803356,0.73337359,0.997229732,0.771496026,0.252840243,0.936114029,0.902550221,0.750172029,0.997629462,0.646208343,0.858753721,0.919398015,0.756150122,0.584596447,0.240484561,0.983291177,0.361731788,0.475713089
0.876117992,0.518220774,0.862175852,0.856821905,0.80617568,0.730978584,0.008126612,0.780424812,0.047975091,0.823894288,0.350232514,0.056063889,0.322289393,0.616814325,0.25113594,0.623766446,0.878862368,0.717844299,0.815998958,0.723578789,0.377628241
0.553926107,0.519045827,0.665488424,0.54749991,0.344113875,0.428041636,0.665921855,0.393482542,0.49609065,0.479361212,0.456889324,0.565933105,0.619780996,0.540128384,0.778326331,0.917892672,0.266159937,0.68179885,0.38497296,0.383905874,0.44724275
0.572751614,0.33713686,0.18776022,0.125953515,0.638393394,0.252632266,0.251448236,0.575028503,0.344290105,0.231212755,0.75652511,0.377873902,0.318163235,0.086245998,0.406789807,0.631888015,0.74369223,0.248790459,0.525996233,0.795930214,0.966642645
0.522000193,0.202875836,0.122290428,0.136119015,0.028953512,0.207709023,0.134003804,0.666689678,0.124751926,0.244537907,0.250695463,0.075869691,0.993732194,0.203876033,0.887219216,0.868069924,0.242320542,0.203271693,0.604557314,0.231713228,0.321684979
0.004299985,0.215709404,0.019430975,0.965586909,0.047945624,0.714569926,0.950167677,0.014609026,0.936114029,0.143759266,0.151181063,0.912595965,0.471360288,0.950022992,0.339862404,0.195816319,0.008060292,0.086693209,0.03012501,0.012615449,0.384899155
0.84155166,0.861424105,0.520357918,0.334324285,0.394772944,0.013671361,0.532038131,0.748696205,0.576834728,0.88687172,0.903733639,0.833103177,0.810102724,0.209999841,0.803278853,0.657103164,0.323423953,0.702493311,0.401637894,0.233784738,0.906184087
0.296031608,0.734179091,0.700286186,0.69128208,0.840538276,0.767403458,0.794798453,0.379693038,0.77585089,0.362256093,0.174957957,0.69839149,0.926805127,0.659022449,0.899669834,0.882950551,0.925572301,0.685629106,0.489533753,0.912365016,0.381479268
0.584341285,0.237927803,0.067801646,0.137062448,0.546421785,0.1852112,0.096791517,0.76791823,0.031958339,0.286707323,0.161451072,0.097450682,0.715010829,0.132781657,0.509123216,0.856447449,0.133396003,0.03515928,0.627628136,0.391661074,0.217123642
0.266910278,0.074829578,0.588998613,0.225759018,0.982792922,0.021266108,0.28512305,0.337548448,0.25146261,0.864770151,0.837155682,0.042036657,0.958632902,0.188516925,0.895217725,0.66698189,0.564995873,0.400606734,0.992642026,0.399958189,0.885698178
0.251722608,0.282249634,0.789710736,0.255847606,0.704769424,0.277851289,0.668869972,0.117996567,0.503061635,0.822985697,0.864648368,0.73496304,0.028912963,0.278678254,0.521710187,0.694392193,0.364541079,0.764685901,0.029672659,0.475658739,0.666299962
0.305969766,0.282551546,0.475667419,0.738469245,0.355492996,0.835509779,0.657797644,0.40683155,0.754288833,0.313934198,0.20128573,0.71043932,0.38433859,0.839765972,0.294631997,0.39999748,0.18592024,0.415390749,0.510523286,0.08266541,0.186205798
0.944275956,0.397665588,0.549701952,0.595438536,0.366074089,0.276163156,0.016785189,0.695892294,0.150943919,0.984812635,0.991307757,0.030345053,0.328750463,0.432347026,0.27623989,0.451747916,0.15717813,0.573682047,0.728504716,0.468959177,0.982663038
0.719532762,0.421551411,0.395695154,0.879220612,0.161308063,0.760776001,0.369550244,0.845679855,0.549303907,0.453640429,0.415468976,0.378554343,0.405259395,0.745001413,0.375038051,0.22793316,0.198601313,0.518691932,0.779024502,0.159745105,0.591266927
0.157801185,0.896927126,0.657710591,0.284178472,0.100350878,0.130765469,0.542163711,0.193809768,0.348935106,0.915382427,0.93929435,0.967758044,0.008503807,0.333274318,0.742865794,0.785187534,0.455421831,0.717844299,0.923100813,0.313085677,0.879792305
0.759885043,0.229833737,0.108653806,0.303065769,0.818835651,0.595769418,0.805611505,0.326674214,0.793117626,0.059881255,0.088585714,0.788177467,0.502527962,0.627931713,0.686016686,0.719905772,0.758299427,0.223730529,0.35858917,0.729305405,0.114869026
0.235660583,0.737705345,0.513459764,0.794143517,0.148627016,0.690882184,0.824285047,0.206815177,0.755277124,0.864770151,0.994323287,0.738770525,0.665426171,0.825486788,0.619401277,0.543725611,0.213682792,0.588137697,0.066946911,0.224216277,0.797425251
0.156274372,0.726174352,0.874777994,0.552065401,0.799816052,0.305934827,0.6137925,0.286735678,0.789219188,0.287237677,0.092580591,0.62594067,0.326438486,0.38425269,0.228220918,0.419773769,0.774922781,0.858148075,0.397510777,0.695778277,0.183650096
0.409153914,0.637276365,0.812506185,0.067158378,0.840538276,0.101647982,0.836849689,0.666058012,0.727718636,0.976011604,0.966122722,0.733194125,0.272705902,0.051125008,0.601343916,0.683670421,0.756144456,0.814977598,0.811901429,0.623596309,0.958661427
0.939852966,0.979076518,0.618640355,0.50360329,0.915478033,0.062442293,0.307222893,0.600392459,0.371420235,0.797805101,0.268745966,0.126161692,0.901345518,0.213877014,0.74755489,0.664678743,0.986444083,0.479602105,0.114173583,0.815576588,0.944633765
0.880354586,0.03454939,0.034292993,0.927088423,0.129952756,0.95672091,0.306648949,0.662119285,0.040975864,0.345231177,0.113665834,0.334199868,0.696267167,0.856332852,0.320614737,0.533582043,0.083349398,0.05336896,0.72907282,0.069958315,0.37732954
0.309925444,0.826598088,0.804725784,0.346875532,0.222623057,0.211654923,0.698939077,0.407135247,0.562516725,0.495340505,0.525763506,0.326840002,0.666225675,0.374623256,0.606878176,0.631679808,0.330687409,0.885104492,0.535529082,0.399958189,0.48003552
0.502647268,0.711755936,0.993223146,0.945719471,0.43668923,0.549302163,0.604621366,0.299891873,0.840391896,0.234939087,0.17007911,0.579477138,0.152879502,0.45889055,0.129178232,0.083724216,0.34264515,0.873094075,0.263190857,0.164006359,0.225609141
0.475645209,0.116667314,0.230287245,0.017280693,0.317480579,0.072838095,0.22945887,0.548235876,0.41991753,0.479361212,0.410624205,0.069193861,0.594826637,0.031976248,0.784309153,0.439731755,0.548125715,0.436037397,0.859182139,0.296628932,0.243452151
0.202995446,0.952741606,0.984829456,0.331659789,0.861912919,0.803365811,0.94706204,0.447012877,0.983234043,0.694869813,0.879870719,0.862709693,0.264428018,0.731405985,0.174125457,0.31177594,0.902830216,0.982859922,0.369236971,0.793570678,0.766577882
0.644696915,0.470959642,0.530982261,0.18505899,0.909196089,0.459515577,0.974550115,0.137911359,0.682827277,0.352755535,0.738784681,0.972991188,0.97928428,0.526895289,0.95367832,0.987370705,0.89673799,0.764713108,0.103293685,0.937162548,0.459237205
0.479110157,0.564716559,0.879821953,0.474016229,0.911210569,0.595773637,0.820225041,0.459776735,0.839419275,0.733094561,0.668273733,0.593467055,0.907013341,0.572470256,0.661875115,0.627678931,0.670073205,0.84970505,0.5857631,0.59372694,0.039972086
